
    -    192.168.0.40    -    2023/07/10 - 15:49:55    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
    -    192.168.0.40    -    2023/07/10 - 15:49:58    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
    -    192.168.0.40    -    2023/07/10 - 15:50:01    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:19    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:20    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:20    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:20    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:21    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 16:57:21    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:28    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:29    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:29    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Eti Int Nº1    -    192.168.0.138    -    2023/07/10 - 16:57:29    -    Conexion     -    Respuesta desde 192.168.0.138: bytes=32 tiempo=16ms TTL=64
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:33    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Mauro    -    192.168.0.182    -    2023/07/10 - 16:57:40    -    Fallo        -    Tiempo de espera agotado para esta solicitud.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:40    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:41    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Mauro    -    192.168.0.182    -    2023/07/10 - 16:57:42    -    Conexion     -    Respuesta desde 192.168.0.182: bytes=32 tiempo=915ms TTL=64
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:48    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:57:59    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:58:00    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:58:01    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:58:01    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:58:02    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:58:02    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:58:02    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:58:03    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:58:04    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:58:04    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:58:05    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:58:05    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:58:05    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:58:06    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:58:07    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:58:07    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:58:08    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:58:08    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:58:08    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:58:09    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Dinamica    -    192.168.0.47    -    2023/07/10 - 16:58:10    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:58:10    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Camaras    -    192.168.0.150    -    2023/07/10 - 16:58:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Entrada Cuarteo    -    192.168.0.49    -    2023/07/10 - 16:58:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Faena    -    192.168.0.40    -    2023/07/10 - 16:58:11    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Temp Calidad    -    192.168.0.100    -    2023/07/10 - 16:58:12    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
Despostada    -    192.168.0.44    -    2023/07/10 - 16:58:13    -    Inacces.     -    Respuesta desde 192.168.0.154: Host de destino inaccesible.
